s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,PARTIAL_SUPERVISED_CLASSIFIER
35,0.6830000281333923,0.6470000147819519,,0.6260000467300415,0.6540000438690186,0.6130000352859497,0.6340000033378601,0.6190000176429749,0.6380000114440918,0.6040000319480896
36,0.6143856048583984,0.606393575668335,,0.5564435124397278,0.5294705033302307,0.5644355416297913,0.5694305300712585,0.5614385604858398,0.5534465312957764,0.5694305300712585
37,0.7320000529289246,0.6290000081062317,,0.6100000143051147,0.6350000500679016,0.659000039100647,0.6140000224113464,0.6390000581741333,0.6019999980926514,0.6410000324249268
38,0.6473526358604431,0.6613386273384094,,0.6433566212654114,0.658341646194458,0.6483516097068787,0.5964035987854004,0.6643356680870056,0.6623376607894897,0.6523476243019104
39,0.6520000100135803,0.612000048160553,,0.6200000047683716,0.6150000095367432,0.5950000286102295,0.6020000576972961,0.5490000247955322,0.550000011920929,0.5670000314712524
40,0.7160000205039978,0.6690000295639038,,0.6160000562667847,0.6370000243186951,0.6380000114440918,0.6260000467300415,0.6190000176429749,0.628000020980835,0.6180000305175781
41,0.6533466577529907,0.6053946018218994,,0.5984016060829163,0.5584415197372437,0.568431556224823,0.5614385604858398,0.5554445385932922,0.5424575209617615,0.5554445385932922
42,0.7500000596046448,0.7040000557899475,,0.7140000462532043,0.7000000476837158,0.7220000624656677,0.7170000076293945,0.718000054359436,0.7149999737739563,0.7100000381469727
43,0.6490000486373901,0.5990000367164612,,0.6300000548362732,0.6320000290870667,0.6180000305175781,0.5910000205039978,0.6030000448226929,0.6299999952316284,0.6160000562667847
44,0.6570000052452087,0.6660000085830688,,0.6450000405311584,0.6880000233650208,0.6380000114440918,0.6910000443458557,0.6510000228881836,0.6850000023841858,0.6510000228881836
45,0.6690000295639038,0.597000002861023,,0.6340000033378601,0.6540000438690186,0.6010000109672546,0.593000054359436,0.6050000190734863,0.6050000190734863,0.6650000214576721
46,0.706000030040741,0.6610000133514404,,0.6290000081062317,0.6800000071525574,0.6690000295639038,0.6390000581741333,0.6720000505447388,0.6660000085830688,0.6260000467300415
47,0.5754245519638062,0.5544455647468567,,0.49950048327445984,0.5134865045547485,0.5064935088157654,0.5484515428543091,0.550449550151825,0.5274725556373596,0.550449550151825
48,0.7010000348091125,0.6850000619888306,,0.6360000371932983,0.5879999995231628,0.64000004529953,0.6210000514984131,0.6690000295639038,0.6570000052452087,0.6790000200271606
49,0.7240000367164612,0.690000057220459,,0.6920000314712524,0.675000011920929,0.6570000052452087,0.6710000038146973,0.6920000314712524,0.699999988079071,0.6920000314712524
50,0.6730000376701355,0.5940000414848328,,0.6360000371932983,0.5550000071525574,0.6500000357627869,0.6410000324249268,0.6500000357627869,0.5730000138282776,0.6190000176429749
51,0.7240000367164612,0.6760000586509705,,0.6330000162124634,0.6650000214576721,0.6410000324249268,0.6430000066757202,0.6470000147819519,0.6539999842643738,0.578000009059906
52,0.7380000352859497,0.6580000519752502,,0.6540000438690186,0.6640000343322754,0.6620000600814819,0.6540000438690186,0.6440000534057617,0.6880000233650208,0.6440000534057617
53,0.6523476243019104,0.6513486504554749,,0.6633366346359253,0.6793206334114075,0.6823176741600037,0.6523476243019104,0.6613386273384094,0.6883116960525513,0.687312662601471
54,0.6600000262260437,0.6140000224113464,,0.6080000400543213,0.6210000514984131,0.6160000562667847,0.628000020980835,0.6410000324249268,0.5920000076293945,0.6420000195503235
55,0.7100000381469727,0.6550000309944153,,0.6240000128746033,0.6230000257492065,0.6860000491142273,0.6570000052452087,0.6350000500679016,0.6539999842643738,0.6490000486373901
56,0.690000057220459,0.6500000357627869,,0.6510000228881836,0.6460000276565552,0.6430000066757202,0.6670000553131104,0.6690000295639038,0.6520000100135803,0.6710000038146973
57,0.6800000071525574,0.6850000619888306,,0.6770000457763672,0.6360000371932983,0.6500000357627869,0.6550000309944153,0.6810000538825989,0.6679999828338623,0.6670000553131104
58,0.7402597069740295,0.6533466577529907,,0.6323676109313965,0.6273726224899292,0.6723276376724243,0.6893106698989868,0.6613386273384094,0.6743256449699402,0.6613386273384094
59,0.7090000510215759,0.690000057220459,,0.6990000605583191,0.6610000133514404,0.6700000166893005,0.6960000395774841,0.6970000267028809,0.6669999957084656,0.6970000267028809
60,0.7262737154960632,0.6803196668624878,,0.6653346419334412,0.6553446650505066,0.6753246784210205,0.6753246784210205,0.6823176741600037,0.6603396534919739,0.6843156814575195
61,0.7220000624656677,0.7120000123977661,,0.7150000333786011,0.7010000348091125,0.7200000286102295,0.7080000042915344,0.7140000462532043,0.7129999995231628,0.7160000205039978
62,0.6393606066703796,0.5844155550003052,,0.5964035987854004,0.5974025726318359,0.6343656182289124,0.5934065580368042,0.6233766078948975,0.6313686370849609,0.6143856048583984
63,0.6810000538825989,0.6480000019073486,,0.6450000405311584,0.6650000214576721,0.6490000486373901,0.64000004529953,0.6410000324249268,0.6389999985694885,0.6200000047683716
64,0.6570000052452087,0.6060000061988831,,0.6020000576972961,0.6300000548362732,0.612000048160553,0.6350000500679016,0.5879999995231628,0.6060000061988831,0.593000054359436
65,0.6893106698989868,0.6433566212654114,,0.6453546285629272,0.6253746151924133,0.6363636255264282,0.6263735890388489,0.6043955683708191,0.6363636255264282,0.6053946018218994
66,0.6140000224113464,0.5870000123977661,,0.593000054359436,0.6060000061988831,0.5960000157356262,0.5760000348091125,0.5890000462532043,0.5820000171661377,0.5980000495910645
67,0.6850000619888306,0.5830000042915344,,0.597000002861023,0.6210000514984131,0.6170000433921814,0.6180000305175781,0.6370000243186951,0.6209999918937683,0.609000027179718
68,0.6883116960525513,0.6033965945243835,,0.6443556547164917,0.6233766078948975,0.6023975610733032,0.620379626750946,0.6463536024093628,0.6313686370849609,0.6433566212654114
69,0.6940000057220459,0.6390000581741333,,0.6340000033378601,0.562000036239624,0.6550000309944153,0.6160000562667847,0.6430000066757202,0.6380000114440918,0.6550000309944153
70,0.7020000219345093,0.6600000262260437,,0.6450000405311584,0.6830000281333923,0.6620000600814819,0.6220000386238098,0.6520000100135803,0.6930000185966492,0.659000039100647
71,0.6920000314712524,0.6820000410079956,,0.6640000343322754,0.6350000500679016,0.6570000052452087,0.5370000004768372,0.6360000371932983,0.5929999947547913,0.6320000290870667
72,0.6830000281333923,0.6330000162124634,,0.6620000600814819,0.6610000133514404,0.6480000019073486,0.6630000472068787,0.656000018119812,0.6060000061988831,0.656000018119812
73,0.6943056583404541,0.6753246784210205,,0.687312662601471,0.6893106698989868,0.6713286638259888,0.6693306565284729,0.6793206334114075,0.6653346419334412,0.6793206334114075
74,0.659000039100647,0.6330000162124634,,0.6020000576972961,0.6300000548362732,0.6180000305175781,0.5879999995231628,0.6160000562667847,0.5830000042915344,0.6130000352859497
75,0.7110000252723694,0.5440000295639038,,0.5860000252723694,0.5760000348091125,0.5770000219345093,0.5520000457763672,0.5840000510215759,0.5730000138282776,0.593000054359436
76,0.656000018119812,0.6410000324249268,,0.6490000486373901,0.6360000371932983,0.5879999995231628,0.64000004529953,0.6230000257492065,0.609000027179718,0.625
77,0.705294668674469,0.6563436388969421,,0.6663336753845215,0.6723276376724243,0.6553446650505066,0.6513486504554749,0.6653346419334412,0.667332649230957,0.6663336753845215
78,0.6270000338554382,0.609000027179718,,0.6340000033378601,0.6180000305175781,0.6340000033378601,0.5570000410079956,0.628000020980835,0.5699999928474426,0.6260000467300415
79,0.6140000224113464,0.5230000019073486,,0.578000009059906,0.5470000505447388,0.5750000476837158,0.5530000329017639,0.5640000104904175,0.5740000009536743,0.5770000219345093
80,0.7342656850814819,0.6863136887550354,,0.6803196668624878,0.6473526358604431,0.6883116960525513,0.6613386273384094,0.6983016729354858,0.7002996802330017,0.6723276376724243
81,0.6770000457763672,0.6520000100135803,,0.578000009059906,0.6670000553131104,0.6020000576972961,0.5420000553131104,0.6340000033378601,0.6150000095367432,0.6340000033378601
82,0.7210000157356262,0.6300000548362732,,0.6360000371932983,0.6740000247955322,0.6288624224139423,0.656000018119812,0.597000002861023,0.6278473520424308,0.6820000410079956
83,0.6340000033378601,0.578000009059906,,0.6295007118977696,0.6270331524940859,0.6288624224139423,0.6255255298442152,0.6292371369269957,0.6278473520424308,0.6330000162124634
84,0.5160000324249268,0.5770000219345093,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424308,0.6180000305175781
85,0.6580000519752502,0.5900000333786011,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424308,0.5720000267028809
86,0.6980000138282776,0.6040000319480896,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424307,0.6100000143051147
87,0.6610000133514404,0.6410000324249268,,0.6295007118977696,0.6270331524940859,0.6288624224139425,0.6255255298442153,0.6292371369269957,0.6278473520424307,0.6150000095367432
88,0.6630000472068787,0.6270000338554382,,0.6295007118977696,0.6270331524940859,0.6288624224139423,0.6255255298442152,0.6292371369269957,0.6278473520424307,0.5740000009536743
89,0.7132866978645325,0.6003996133804321,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424307,0.649350643157959
90,0.6443556547164917,0.6053946018218994,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424307,0.6013985872268677
91,0.5910000205039978,0.562000036239624,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424307,0.5760000348091125
92,0.6740000247955322,0.6150000095367432,,0.6295007118977696,0.6270331524940859,0.6288624224139425,0.6255255298442153,0.6292371369269957,0.6278473520424307,0.6300000548362732
93,0.6730000376701355,0.6690000295639038,,0.6295007118977696,0.6270331524940859,0.6288624224139425,0.6255255298442153,0.6292371369269957,0.6278473520424307,0.675000011920929
94,0.7220000624656677,0.6740000247955322,,0.6295007118977696,0.6270331524940859,0.6288624224139425,0.6255255298442153,0.6292371369269957,0.6278473520424307,0.6610000133514404
95,0.6633366346359253,0.7082917094230652,,0.6295007118977696,0.6270331524940859,0.6288624224139425,0.6255255298442153,0.6292371369269957,0.6278473520424307,0.6043955683708191
96,0.7210000157356262,0.6170000433921814,,0.6295007118977696,0.6270331524940859,0.6288624224139423,0.6255255298442152,0.6292371369269957,0.6278473520424308,0.5850000381469727
97,0.6853146553039551,0.5394605398178101,,0.6295007118977696,0.6270331524940859,0.6288624224139423,0.6255255298442152,0.6292371369269957,0.6278473520424308,0.5284715294837952
98,0.6930000185966492,0.6180000305175781,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424308,0.6290000081062317
99,0.6510000228881836,0.5820000171661377,,0.6295007118977696,0.6270331524940859,0.6288624224139424,0.6255255298442152,0.6292371369269957,0.6278473520424308,0.6100000143051147
